Source,Exclusive,OBJECTID,Join_Count,TARGET_FID,fid_,store_name,storeid,addr_num,addr_st,addr_add,city,state,zip5,store_type,stype_num,store_grou,stgrp_num,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,year_first,year_last,X,Y,method,match,dup,st_type,loc_id,st_fips,Join_Cou_1,TARGET_F_1,STATEFP,COUNTYFP,GEOID,NAME,NAME_CAP,NAMELSAD,GISJOIN,Cty_ID,GA_AAA
SNAP,SNAP and WIC,9140,1,56,0,Big Bear Supermarket 2,st_400997,2849,Candler Rd,,Decatur,GA,30034,Super Store,15,Supermarket,6,0,0,0,0,0,0,0,0,1,1,1,2016,2018,-84.27209,33.70709,usda,,0,SS,L168830,13,1,9139,13,89,13089,DeKalb,DEKALB,DeKalb County,G1300890,13089,3
SNAP,SNAP Exclusive,9141,1,158,0,Big Brother Supermarket,st_409656,400,Amal Dr SW,,Atlanta,GA,30315,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,0,1,1,2017,2018,-84.39894,33.70749,usda,,0,CS,L035502,13,1,9140,13,121,13121,Fulton,FULTON,Fulton County,G1301210,13121,3
SNAP,SNAP Exclusive,9142,1,158,0,Big Daddy's Discount Meat,st_352898,1265,Lee St SW,,Atlanta,GA,30310,Medium Grocery Store,10,Grocer,1,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.42432,33.72036,usda,,0,MG,L035915,13,1,9141,13,121,13121,Fulton,FULTON,Fulton County,G1301210,13121,3
SNAP,SNAP Exclusive,9143,1,6,0,Big E's Country Store,st_317958,2100,Cordele Rd,,Albany,GA,31705,Convenience Store,3,Small retail,4,0,0,0,0,0,1,1,1,1,1,1,2013,2018,-84.02378,31.62578,usda,,0,CS,L035106,13,1,9142,13,95,13095,Dougherty,DOUGHERTY,Dougherty County,G1300950,13095,10
SNAP,SNAP Exclusive,9144,1,120,0,Big Foot Travel Center 939,st_366559,1311,Ga Highway 122 W,,Hahira,GA,31632,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-83.3905,30.99292,usda,,0,CS,L168943,13,1,9143,13,185,13185,Lowndes,LOWNDES,Lowndes County,G1301850,13185,11
SNAP,SNAP Exclusive,9145,1,120,0,Big Foot Travel Center 946,st_403391,1808,W Hill Ave,,Valdosta,GA,31601,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,0,1,1,2017,2018,-83.30972,30.82166,usda,,0,CS,L041609,13,1,9144,13,185,13185,Lowndes,LOWNDES,Lowndes County,G1301850,13185,11
SNAP,SNAP Exclusive,9146,1,158,0,BIG FOUR DISCOUNT SUPERMARKET,st_028199,1003,McDaniel St SW,,Atlanta,GA,30310,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.40167,33.72786,usda,,0,CS,L168944,13,1,9145,13,121,13121,Fulton,FULTON,Fulton County,G1301210,13121,3
SNAP,SNAP Exclusive,9147,1,122,0,BIG G GROCERY STORE,st_197156,2050,Southampton Rd,,COLLEGE PARK,GA,30349,Convenience Store,3,Small retail,4,0,1,1,1,1,1,1,1,1,1,1,2009,2018,-84.45535,33.61613,usda,,0,CS,L168948,13,1,9146,13,63,13063,Clayton,CLAYTON,Clayton County,G1300630,13063,3
SNAP,SNAP and WIC,9148,1,88,0,Big Gun Food Mart,st_397723,4993,Highway 17,,Canon,GA,30520,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,1,1,1,2016,2018,-83.10848,34.34295,usda,,0,CS,L168950,13,1,9147,13,119,13119,Franklin,FRANKLIN,Franklin County,G1301190,13119,2
SNAP,SNAP and WIC,9149,1,88,0,Big Gun Food Mart,st_007580,4993,Highway 17,,Canon,GA,30520,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,0,0,0,1,2008,2018,-83.10848,34.34295,usda,,0,CS,L168950,13,1,9148,13,119,13119,Franklin,FRANKLIN,Franklin County,G1301190,13119,2
SNAP,SNAP Exclusive,9150,1,56,0,BIG H,st_178083,4301,N Shallowford Rd,,Atlanta,GA,30341,Convenience Store,3,Small retail,4,0,1,1,1,1,1,1,1,1,1,1,2009,2018,-84.30463,33.91901,usda,,0,CS,L168952,13,1,9149,13,89,13089,DeKalb,DEKALB,DeKalb County,G1300890,13089,3
SNAP,SNAP and WIC,9151,1,122,0,Big H Bp Food Mart,st_168578,335,Flint River Rd,,Jonesboro,GA,30238,Convenience Store,3,Small retail,4,0,1,1,1,0,0,0,0,0,0,1,2009,2018,-84.38079,33.51801,usda,,0,CS,L168953,13,1,9150,13,63,13063,Clayton,CLAYTON,Clayton County,G1300630,13063,3
SNAP,SNAP and WIC,9152,1,122,0,Big H Bp Food Mart,st_417252,335,Flint River Rd,,Jonesboro,GA,30238,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,0,1,1,2017,2018,-84.38079,33.51801,usda,,0,CS,L168953,13,1,9151,13,63,13063,Clayton,CLAYTON,Clayton County,G1300630,13063,3
SNAP,SNAP Exclusive,9153,1,122,0,Big H BP Food Shop,st_278771,335,Flint River Rd,,Jonesboro,GA,30238,Convenience Store,3,Small retail,4,0,0,0,0,1,1,1,1,1,1,1,2012,2018,-84.38004,33.51802,usda,,0,CS,L168953,13,1,9152,13,63,13063,Clayton,CLAYTON,Clayton County,G1300630,13063,3
SNAP,SNAP and WIC,9154,1,158,0,Big H Food Mart,st_196735,2900,Campbellton Rd SW,,Atlanta,GA,30311,Convenience Store,3,Small retail,4,0,1,1,1,0,0,0,0,0,0,1,2009,2018,-84.48365,33.69794,usda,,0,CS,L035478,13,1,9153,13,121,13121,Fulton,FULTON,Fulton County,G1301210,13121,3
SNAP,SNAP and WIC,9155,1,158,0,Big H Food Mart,st_298486,2900,Campbellton Rd SW,,Atlanta,GA,30311,Convenience Store,3,Small retail,4,0,0,0,0,0,1,0,0,0,1,1,2013,2018,-84.48365,33.69794,usda,,0,CS,L035478,13,1,9154,13,121,13121,Fulton,FULTON,Fulton County,G1301210,13121,3
SNAP,SNAP Exclusive,9156,1,56,0,Big H Food Store,st_276068,3041,Oakcliff Rd,,Atlanta,GA,30340,Convenience Store,3,Small retail,4,0,0,0,0,1,1,1,1,1,1,1,2012,2018,-84.26332,33.91114,usda,,0,CS,L168954,13,1,9155,13,89,13089,DeKalb,DEKALB,DeKalb County,G1300890,13089,3
SNAP,SNAP Exclusive,9157,1,56,0,BIG H FOOD STORE,st_025168,1241,Panola Rd,,Stone Mountain,GA,30088,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.16547,33.7573,usda,,0,CS,L168955,13,1,9156,13,89,13089,DeKalb,DEKALB,DeKalb County,G1300890,13089,3
SNAP,SNAP Exclusive,9158,1,11,0,BIG H FOOD STORE,st_167224,534,Jefferson St,,Cedartown,GA,30125,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-85.24794,34.01081,usda,,0,CS,L168956,13,1,9157,13,233,13233,Polk,POLK,Polk County,G1302330,13233,1
SNAP,SNAP Exclusive,9159,1,75,0,Big H Food Store 44,st_378747,127,E 12th St Sw,,Rome,GA,30161,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,1,1,1,2016,2018,-85.16987,34.23778,usda,,0,CS,L168957,13,1,9158,13,115,13115,Floyd,FLOYD,Floyd County,G1301150,13115,1
SNAP,SNAP Exclusive,9160,1,41,0,Big H Quick Mart,st_249488,550,Northdale Rd,,Lawrenceville,GA,30046,Convenience Store,3,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-83.99249,33.9707,usda,,0,CS,L168958,13,1,9159,13,135,13135,Gwinnett,GWINNETT,Gwinnett County,G1301350,13135,3
SNAP,SNAP Exclusive,9161,1,32,0,Big Lots 1003,st_359637,160,Market Sq,,Cartersville,GA,30120,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.78877,34.17564,usda,,0,CS,L168987,13,1,9160,13,15,13015,Bartow,BARTOW,Bartow County,G1300150,13015,1
SNAP,SNAP Exclusive,9162,1,124,0,Big Lots 1090,st_359281,2485,N Columbia St,,Milledgeville,GA,31061,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-83.25729,33.11171,usda,,0,CS,L169029,13,1,9161,13,9,13009,Baldwin,BALDWIN,Baldwin County,G1300090,13009,7
SNAP,SNAP Exclusive,9163,1,123,0,Big Lots 1093,st_359282,3111,Highway 278 NW,,Covington,GA,30014,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-83.86076,33.60272,usda,,0,CS,L169031,13,1,9162,13,217,13217,Newton,NEWTON,Newton County,G1302170,13217,5
SNAP,SNAP Exclusive,9164,1,47,0,Big Lots 1167,st_359283,216,Bullsboro Dr,,Newnan,GA,30263,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.77029,33.39138,usda,,0,CS,L169060,13,1,9163,13,77,13077,Coweta,COWETA,Coweta County,G1300770,13077,4
SNAP,SNAP Exclusive,9165,1,98,0,Big Lots 1171,st_359284,31,Hwy 138 W,,Stockbridge,GA,30281,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.26035,33.55338,usda,,0,CS,L169062,13,1,9164,13,151,13151,Henry,HENRY,Henry County,G1301510,13151,3
SNAP,SNAP Exclusive,9166,1,30,0,Big Lots 1185,st_359285,1803,Knight Ave,,Waycross,GA,31501,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-82.33165,31.20655,usda,,0,CS,L169071,13,1,9165,13,299,13299,Ware,WARE,Ware County,G1302990,13299,11
SNAP,SNAP Exclusive,9167,1,45,0,Big Lots 1190,st_359286,260,Merchants Sq,,Dallas,GA,30132,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.8001,33.91,usda,,0,CS,L169075,13,1,9166,13,223,13223,Paulding,PAULDING,Paulding County,G1302230,13223,1
SNAP,SNAP Exclusive,9168,1,105,0,Big Lots 1233,st_359287,1530,E Jackson St,,Thomasville,GA,31792,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-83.95396,30.85563,usda,,0,CS,L169100,13,1,9167,13,275,13275,Thomas,THOMAS,Thomas County,G1302750,13275,10
SNAP,SNAP Exclusive,9169,1,7,0,Big Lots 1297,st_359288,13,Lester Rd,,Statesboro,GA,30458,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-81.76337,32.44104,usda,,0,CS,L169130,13,1,9168,13,31,13031,Bulloch,BULLOCH,Bulloch County,G1300310,13031,12
SNAP,SNAP Exclusive,9170,1,118,0,Big Lots 1371,st_359289,2305,E 1st St,,Vidalia,GA,30474,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-82.38251,32.2083,usda,,0,CS,L169145,13,1,9169,13,279,13279,Toombs,TOOMBS,Toombs County,G1302790,13279,9
SNAP,SNAP Exclusive,9171,1,151,0,Big Lots 1382,st_360180,323,Habersham Ter,,Cornelia,GA,30531,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-83.51654,34.51168,usda,,0,CS,L169155,13,1,9170,13,137,13137,Habersham,HABERSHAM,Habersham County,G1301370,13137,2
SNAP,SNAP Exclusive,9172,1,31,0,Big Lots 1429,st_359638,3190,Atlanta Hwy,,Athens,GA,30606,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-83.44638,33.94147,usda,,0,CS,L035240,13,1,9171,13,59,13059,Clarke,CLARKE,Clarke County,G1300590,13059,5
SNAP,SNAP Exclusive,9173,1,121,0,Big Lots 1430,st_359641,1900,E Victory Dr,,Savannah,GA,31404,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-81.06854,32.04353,usda,,0,CS,L169182,13,1,9172,13,51,13051,Chatham,CHATHAM,Chatham County,G1300510,13051,12
SNAP,SNAP Exclusive,9174,1,35,0,Big Lots 1461,st_359291,5300,Sidney Simons,,Columbus,GA,31904,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.95405,32.51702,usda,,0,CS,L169191,13,1,9173,13,215,13215,Muscogee,MUSCOGEE,Muscogee County,G1302150,13215,6
SNAP,SNAP Exclusive,9175,1,75,0,Big Lots 1473,st_359292,2204,Shorter Ave NW,,Rome,GA,30165,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-85.22703,34.27126,usda,,0,CS,L169197,13,1,9174,13,115,13115,Floyd,FLOYD,Floyd County,G1301150,13115,1
SNAP,SNAP Exclusive,9176,1,60,0,Big Lots 1491,st_386624,1209,W Spring St,,Monroe,GA,30655,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,1,1,1,2016,2018,-83.73309,33.79252,usda,,0,CS,L169205,13,1,9175,13,297,13297,Walton,WALTON,Walton County,G1302970,13297,5
SNAP,SNAP Exclusive,9177,1,24,0,Big Lots 1497,st_359642,4200,Wade Green Rd,,Kennesaw,GA,30144,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.59296,34.05724,usda,,0,CS,L169210,13,1,9176,13,67,13067,Cobb,COBB,Cobb County,G1300670,13067,3
SNAP,SNAP Exclusive,9178,1,129,0,Big Lots 1507,st_359643,4420,Altama Ave,,Brunswick,GA,31520,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-81.48606,31.1926,usda,,0,CS,L169215,13,1,9177,13,127,13127,Glynn,GLYNN,Glynn County,G1301270,13127,12
SNAP,SNAP Exclusive,9179,1,121,0,Big Lots 1590,st_359645,13051,Abercorn St,,Savannah,GA,31419,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-81.16741,31.98102,usda,,0,CS,L169247,13,1,9178,13,51,13051,Chatham,CHATHAM,Chatham County,G1300510,13051,12
SNAP,SNAP Exclusive,9180,1,63,0,Big Lots 1617,st_359646,1659,N Expressway,,Griffin,GA,30223,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.29179,33.2782,usda,,0,CS,L169261,13,1,9179,13,255,13255,Spalding,SPALDING,Spalding County,G1302550,13255,4
SNAP,SNAP Exclusive,9181,1,158,0,Big Lots 1706,st_411361,6851,Shannon Pkwy,,Union City,GA,30291,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,0,1,1,2017,2018,-84.53892,33.57581,usda,,0,CS,L169307,13,1,9180,13,121,13121,Fulton,FULTON,Fulton County,G1301210,13121,3
SNAP,SNAP Exclusive,9182,1,100,0,Big Lots 1757,st_359647,521,W Oglethorpe Hwy,,Hinesville,GA,31313,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-81.59557,31.83709,usda,,0,CS,L169339,13,1,9181,13,179,13179,Liberty,LIBERTY,Liberty County,G1301790,13179,12
SNAP,SNAP Exclusive,9183,1,56,0,Big Lots 1763,st_359293,3358,Chamblee Tucker Rd,,Atlanta,GA,30341,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.25542,33.88559,usda,,0,CS,L169345,13,1,9182,13,89,13089,DeKalb,DEKALB,DeKalb County,G1300890,13089,3
SNAP,SNAP Exclusive,9184,1,138,0,Big Lots 1778,st_360181,3755,Bloomfield Rd,,Macon,GA,31206,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-83.69639,32.82006,usda,,0,CS,L169352,13,1,9183,13,21,13021,Bibb,BIBB,Bibb County,G1300210,13021,7
SNAP,SNAP Exclusive,9185,1,96,0,Big Lots 1786,st_359648,8811,Hwy 92,,Woodstock,GA,30189,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.54379,34.08641,usda,,0,CS,L169358,13,1,9184,13,57,13057,Cherokee,CHEROKEE,Cherokee County,G1300570,13057,3
SNAP,SNAP Exclusive,9186,1,61,0,Big Lots 1798,st_359649,1941,Veterans Blvd,,Dublin,GA,31021,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-82.94518,32.54022,usda,,0,CS,L169367,13,1,9185,13,175,13175,Laurens,LAURENS,Laurens County,G1301750,13175,9
SNAP,SNAP Exclusive,9187,1,50,0,Big Lots 1816,st_359650,2191,Watson Blvd,,Warner Robins,GA,31093,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-83.65878,32.61825,usda,,0,CS,L169381,13,1,9186,13,153,13153,Houston,HOUSTON,Houston County,G1301530,13153,7
SNAP,SNAP Exclusive,9188,1,141,0,Big Lots 1989,st_359651,1820,Hwy 20 SE,,Conyers,GA,30013,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.01448,33.6423,usda,,0,CS,L169491,13,1,9187,13,247,13247,Rockdale,ROCKDALE,Rockdale County,G1302470,13247,3
SNAP,SNAP Exclusive,9189,1,108,0,Big Lots 242,st_359544,1500,Browns Bridge,,Gainesville,GA,30501,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-83.84388,34.2855,usda,,0,CS,L169518,13,1,9188,13,139,13139,Hall,HALL,Hall County,G1301390,13139,2
SNAP,SNAP Exclusive,9190,1,127,0,Big Lots 3,st_401429,2708,Peach Orchard Rd,,Augusta,GA,30906,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,1,1,1,2016,2018,-82.02007,33.42243,usda,,0,CS,L169540,13,1,9189,13,245,13245,Richmond,RICHMOND,Richmond County,G1302450,13245,8
SNAP,SNAP Exclusive,9191,1,24,0,Big Lots 358,st_359277,3791,S Cobb Dr SE,,Smyrna,GA,30080,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.51889,33.86136,usda,,0,CS,L040920,13,1,9190,13,67,13067,Cobb,COBB,Cobb County,G1300670,13067,3
SNAP,SNAP Exclusive,9192,1,41,0,Big Lots 370,st_359278,250,Grayson Hwy,,Lawrenceville,GA,30045,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-83.96982,33.91278,usda,,0,CS,L169559,13,1,9191,13,135,13135,Gwinnett,GWINNETT,Gwinnett County,G1301350,13135,3
SNAP,SNAP Exclusive,9193,1,24,0,Big Lots 372,st_375539,5055,Austell Rd,,Austell,GA,30106,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.61362,33.82925,usda,,0,CS,L169561,13,1,9192,13,67,13067,Cobb,COBB,Cobb County,G1300670,13067,3
SNAP,SNAP Exclusive,9194,1,91,0,Big Lots 382,st_400334,1830,Lafayette Rd,,Fort Oglethorpe,GA,30742,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,0,1,1,1,2016,2018,-85.25856,34.9622,usda,,0,CS,L169565,13,1,9193,13,47,13047,Catoosa,CATOOSA,Catoosa County,G1300470,13047,1
SNAP,SNAP Exclusive,9195,1,24,0,Big Lots 4184,st_360189,1375,Rosewell Rd,,Marietta,GA,30062,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.51147,33.95079,usda,,0,CS,L169662,13,1,9194,13,67,13067,Cobb,COBB,Cobb County,G1300670,13067,3
SNAP,SNAP Exclusive,9196,1,56,0,Big Lots 4192,st_359652,2738,Candler Rd,,Decatur,GA,30034,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.27195,33.70922,usda,,0,CS,L169664,13,1,9195,13,89,13089,DeKalb,DEKALB,DeKalb County,G1300890,13089,3
SNAP,SNAP Exclusive,9197,1,120,0,Big Lots 476,st_359635,3103,N Ashley St,,Valdosta,GA,31602,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-83.29113,30.87419,usda,,0,CS,L169922,13,1,9196,13,185,13185,Lowndes,LOWNDES,Lowndes County,G1301850,13185,11
SNAP,SNAP Exclusive,9198,1,6,0,Big Lots 483,st_359279,2305,N Slappey Blvd,,Albany,GA,31701,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.17583,31.6075,usda,,0,CS,L169926,13,1,9197,13,95,13095,Dougherty,DOUGHERTY,Dougherty County,G1300950,13095,10
SNAP,SNAP Exclusive,9199,1,158,0,Big Lots 5112,st_373305,610,Holcomb Bridge,,Roswell,GA,30076,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.3421,34.03488,usda,,0,CS,L169957,13,1,9198,13,121,13121,Fulton,FULTON,Fulton County,G1301210,13121,3
SNAP,SNAP Exclusive,9200,1,24,0,Big Lots 5122,st_359653,2960,Canton Rd,,Marietta,GA,30066,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.52853,34.02383,usda,,0,CS,L169964,13,1,9199,13,67,13067,Cobb,COBB,Cobb County,G1300670,13067,3
SNAP,SNAP Exclusive,9201,1,62,0,Big Lots 5148,st_359294,163,Virginia Ave S,,Tifton,GA,31794,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-83.52716,31.45384,usda,,0,CS,L169986,13,1,9200,13,277,13277,Tift,TIFT,Tift County,G1302770,13277,11
SNAP,SNAP Exclusive,9202,1,40,0,Big Lots 5168,st_359654,2842,Chapel Hill Rd,,Douglasville,GA,30135,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.73702,33.72812,usda,,0,CS,L170005,13,1,9201,13,97,13097,Douglas,DOUGLAS,Douglas County,G1300970,13097,3
SNAP,SNAP Exclusive,9203,1,15,0,Big Lots 5195,st_359655,375,Pavilion Pkwy,,Fayetteville,GA,30214,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.44772,33.48055,usda,,0,CS,L170028,13,1,9202,13,113,13113,Fayette,FAYETTE,Fayette County,G1301130,13113,3
SNAP,SNAP Exclusive,9204,1,41,0,Big Lots 5227,st_359656,5370,Stone Mountain,,Mountain,GA,30087,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.11398,33.82277,usda,,0,CS,L170053,13,1,9203,13,135,13135,Gwinnett,GWINNETT,Gwinnett County,G1301350,13135,3
SNAP,SNAP Exclusive,9205,1,2,0,Big Lots 5299,st_359658,526,N Belair Rd,,Evans,GA,30809,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-82.12875,33.53643,usda,,0,CS,L038055,13,1,9204,13,73,13073,Columbia,COLUMBIA,Columbia County,G1300730,13073,8
SNAP,SNAP Exclusive,9206,1,56,0,Big Lots 5313,st_359660,8150,Mall Pkwy,,Lithonia,GA,30038,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.09121,33.69207,usda,,0,CS,L170130,13,1,9205,13,89,13089,DeKalb,DEKALB,DeKalb County,G1300890,13089,3
SNAP,SNAP Exclusive,9207,1,41,0,Big Lots 5316,st_343971,3950,Venture Dr,,Duluth,GA,30096,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-84.14257,33.94962,usda,,0,CS,L170132,13,1,9206,13,135,13135,Gwinnett,GWINNETT,Gwinnett County,G1301350,13135,3
SNAP,SNAP Exclusive,9208,1,94,0,Big Lots 64,st_359543,127,Commerce Ave,,Lagrange,GA,30241,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-85.02548,33.04938,usda,,0,CS,L170182,13,1,9207,13,285,13285,Troup,TROUP,Troup County,G1302850,13285,4
SNAP,SNAP Exclusive,9209,1,114,0,Big Lots 809,st_361847,1335,W Walnut Ave,,Dalton,GA,30720,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.99299,34.75979,usda,,0,CS,L170189,13,1,9208,13,313,13313,Whitfield,WHITFIELD,Whitfield County,G1303130,13313,1
SNAP,SNAP Exclusive,9210,1,41,0,Big Lots 811,st_359280,4450,Nelson Brogdon Blvd,,Buford,GA,30518,Convenience Store,3,Small retail,4,0,0,0,0,0,0,0,1,1,1,1,2015,2018,-84.01508,34.0973,usda,,0,CS,L170191,13,1,9209,13,135,13135,Gwinnett,GWINNETT,Gwinnett County,G1301350,13135,3
SNAP,SNAP Exclusive,9211,1,101,0,Big Ma's,st_276031,4213,Hwy 56,,Uvalda,GA,30473,Convenience Store,3,Small retail,4,0,0,0,0,1,1,1,1,1,1,1,2012,2018,-82.50298,32.03421,usda,,0,CS,L170213,13,1,9210,13,209,13209,Montgomery,MONTGOMERY,Montgomery County,G1302090,13209,9
SNAP,SNAP Exclusive,9212,1,139,0,Big Mamas Family Farm,st_233269,1734,N Highway 113,,Carrollton,GA,30117,Direct Marketing Farmer,5,Local foods,2,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-85.05207,33.64354,usda,,0,DF,L170214,13,1,9211,13,45,13045,Carroll,CARROLL,Carroll County,G1300450,13045,4
SNAP,SNAP Exclusive,9213,1,56,0,BIG TUNA SEAFOOD,st_185969,1207,Columbia Dr,,Decatur,GA,30032,Seafood Specialty,13,Specialty,5,0,1,1,1,1,1,1,1,1,1,1,2009,2018,-84.26695,33.75413,usda,,0,SE,L170340,13,1,9212,13,89,13089,DeKalb,DEKALB,DeKalb County,G1300890,13089,3
SNAP,SNAP Exclusive,9214,1,122,0,Big Tuna Seafood 2,st_223077,7038,Highway 85,,Riverdale,GA,30274,Seafood Specialty,13,Specialty,5,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-84.41333,33.56292,usda,,0,SE,L170341,13,1,9213,13,63,13063,Clayton,CLAYTON,Clayton County,G1300630,13063,3
SNAP,SNAP Exclusive,9215,1,120,0,BIGFOOT TRAVEL CENTER 926,st_235903,7212,Lakes Blvd,,Lake Park,GA,31636,Convenience Store,3,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-83.22469,30.67943,usda,,0,CS,L170433,13,1,9214,13,185,13185,Lowndes,LOWNDES,Lowndes County,G1301850,13185,11
SNAP,SNAP Exclusive,9216,1,56,0,Bilal Halal Meat & Grocery,st_410847,3408,Clairmont Rd Ne,,Brookhaven,GA,30319,Small Grocery Store,14,Grocer,1,0,0,0,0,0,0,0,0,0,1,1,2017,2018,-84.31161,33.859,usda,,0,SG,L170447,13,1,9215,13,89,13089,DeKalb,DEKALB,DeKalb County,G1300890,13089,3
SNAP,SNAP Exclusive,9217,1,121,0,BILL'S MINI MART,st_167230,1550,Dean Forest Rd Ste D,,Savannah,GA,31408,Convenience Store,3,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-81.19578,32.07862,usda,,0,CS,L170462,13,1,9216,13,51,13051,Chatham,CHATHAM,Chatham County,G1300510,13051,12
SNAP,SNAP Exclusive,9218,1,114,0,Bills Grocery,st_332461,4087,S Dixie Rd,,Dalton,GA,30721,Convenience Store,3,Small retail,4,0,0,0,0,0,0,1,1,1,1,1,2014,2018,-84.97843,34.66036,usda,,0,CS,L170505,13,1,9217,13,313,13313,Whitfield,WHITFIELD,Whitfield County,G1303130,13313,1
