store_name,storeid,addr_num,addr_st,addr_add,city,state,zip5,store_type,stype_num,store_group,stgrp_num,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,year_first,year_last,X,Y,method,match,dup,st_type,loc_id,st_fips
Dollar General 10287,st_020442,15,Towaliga River Dr,NA,Jackson,GA,30233,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.01878,33.17691,usda,NA,NA,CO,L200851,13
DOLLAR GENERAL 10288,st_023616,2515,Gold Mine Rd,NA,Dallas,GA,30157,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.99229,33.92426,usda,NA,NA,CO,L179565,13
DOLLAR GENERAL 10314,st_017526,4035,N Pine St,NA,Coolidge,GA,31738,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-83.86509,31.01641,usda,NA,NA,CO,L200876,13
DOLLAR GENERAL 1034,st_147382,18216,DEAN AVE SE,NA,ROME,GA,30161,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-85.15977,34.23128,usda,NA,NA,CO,L200903,13
DOLLAR GENERAL 10349,st_023617,2335,Highway 136 Connector,NA,Talking Rock,GA,30175,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.58141,34.48355,usda,NA,NA,CO,L200911,13
DOLLAR GENERAL 10377,st_023621,604,Lafayette Rd,NA,Rocky Face,GA,30740,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-85.05296,34.78384,usda,NA,NA,CO,L200932,13
Dollar General 10385,st_018247,300,Northside Dr W,NA,Statesboro,GA,30458,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-81.78873,32.45609,usda,NA,NA,CO,L200937,13
Dollar General 10395,st_025952,265,Cassville Rd,NA,Cartersville,GA,30120,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.81537,34.18033,usda,NA,NA,CO,L200946,13
DOLLAR GENERAL 10399,st_020484,3885,Miller Rd,NA,Columbus,GA,31909,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.92831,32.52446,usda,NA,NA,CO,L200949,13
DOLLAR GENERAL 10479,st_030486,1200,US Highway 80,NA,Eden,GA,31307,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-81.38962,32.17255,usda,NA,NA,CO,L201017,13
DOLLAR GENERAL 10494,st_024543,2213,GA Highway 117,NA,Rentz,GA,31075,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-82.96295,32.40852,usda,NA,NA,CO,L201031,13
DOLLAR GENERAL 10503,st_153253,1342,PINE ST,NA,UNADILLA,GA,31091,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-83.74022,32.25242,usda,NA,NA,CO,L201040,13
DOLLAR GENERAL 10550,st_030484,2464,GEORGIA HWY 88,NA,HEPHZIBAH,GA,30815,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-82.08998,33.3159,usda,NA,NA,CO,L201076,13
Dollar General 10576,st_025950,14,Gifton Thomas Rd,NA,Bethlehem,GA,30620,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-83.71397,33.94014,usda,NA,NA,CO,L201099,13
DOLLAR GENERAL 10577,st_028974,601,W Milledgeville Rd,NA,Harlem,GA,30814,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-82.32405,33.41762,usda,NA,NA,CO,L201100,13
DOLLAR GENERAL 10631,st_037476,25,Holcombe Village Cir,NA,Marble Hill,GA,30148,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.27853,34.41312,usda,NA,NA,CO,L201149,13
DOLLAR GENERAL 10651,st_039439,1004,Riverburch Pkwy,NA,Dalton,GA,30721,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.94427,34.80121,usda,NA,NA,CO,L201168,13
DOLLAR GENERAL 10653,st_035745,214,Highway 85,NA,Haralson,GA,30229,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.57123,33.22636,usda,NA,NA,CO,L201170,13
Dollar General 10676,st_031197,804,Eufaula Hwy,NA,Fort Gaines,GA,39851,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-85.04861,31.61426,usda,NA,NA,CO,L201189,13
Dollar General 10713,st_036399,9,Waverly Cir,NA,Waverly Hall,GA,31831,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.73414,32.68675,usda,NA,NA,CO,L201219,13
DOLLAR GENERAL 10889,st_041824,327,S Westover Blvd,NA,Albany,GA,31707,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.22076,31.57381,usda,NA,NA,CO,L201380,13
DOLLAR GENERAL 1089,st_151681,1550,N Columbia St,NA,Milledgeville,GA,31061,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-83.24259,33.09671,usda,NA,NA,CO,L201381,13
DOLLAR GENERAL 10896,st_044717,205,E Sumter St,NA,Eatonton,GA,31024,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-83.38528,33.32654,usda,NA,NA,CO,L201386,13
DOLLAR GENERAL 10931,st_039442,1290,US Highway 82 E,NA,Tifton,GA,31794,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-83.48692,31.44571,usda,NA,NA,CO,L201416,13
DOLLAR GENERAL 1094,st_151272,210,Baston Rd,NA,Martinez,GA,30907,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-82.0771,33.5191,usda,NA,NA,CO,L201421,13
DOLLAR GENERAL 10940,st_048316,805,Adderton St,NA,Americus,GA,31719,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.24385,32.0849,usda,NA,NA,CO,L201422,13
DOLLAR GENERAL 10944,st_037482,663,E Parker St,NA,Baxley,GA,31513,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-82.34002,31.77567,usda,NA,NA,CO,L201426,13
Dollar General 11129,st_051763,341,Highway 382 W,NA,Ellijay,GA,30540,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.51344,34.64119,usda,NA,NA,CO,L201586,13
DOLLAR GENERAL 11160,st_062040,4022,Highway 53,NA,Hoschton,GA,30548,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-83.76038,34.09432,usda,NA,NA,CO,L201620,13
DOLLAR GENERAL 11164,st_058434,5611,Atlanta Hwy,NA,Flowery Branch,GA,30542,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-83.9302,34.17728,usda,NA,NA,CO,L201624,13
DOLLAR GENERAL 11172,st_061842,15797,GEORGIA HWY 36,NA,COVINGTON,GA,30014,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-83.85001,33.42426,usda,NA,NA,CO,L201630,13
DOLLAR GENERAL 11179,st_052718,3250,Deans Bridge Rd,NA,Augusta,GA,30906,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-82.06696,33.42058,usda,NA,NA,CO,L201637,13
DOLLAR GENERAL 11191,st_057048,7123,US HIGHWAY 76,NA,YOUNG HARRIS,GA,30582,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-83.85115,34.92637,usda,NA,NA,CO,L201646,13
Dollar General 11199,st_180101,1270,Charles Perry Ave,NA,Sardis,GA,30456,Combination Grocery/Other,2,Small retail,4,0,1,1,1,1,1,1,1,1,1,1,2009,2018,-81.77801,32.98315,usda,NA,NA,CO,L201652,13
Dollar General 11214,st_171094,31,Lewis Cir,NA,Cataula,GA,31804,Combination Grocery/Other,2,Small retail,4,0,1,1,1,1,1,1,1,1,1,1,2009,2018,-84.86854,32.65555,usda,NA,NA,CO,L201669,13
Dollar General 11231,st_180093,620,Peeksville Rd,NA,Locust Grove,GA,30248,Combination Grocery/Other,2,Small retail,4,0,1,1,1,1,1,1,1,1,1,1,2009,2018,-84.09089,33.35143,usda,NA,NA,CO,L201685,13
Dollar General 11252,st_175805,9542,Georgia Highway 17,NA,Martin,GA,30557,Combination Grocery/Other,2,Small retail,4,0,1,1,1,1,1,1,1,1,1,1,2009,2018,-83.20523,34.50573,usda,NA,NA,CO,L201704,13
Dollar General 11301,st_180102,25,Newton St,NA,Maysville,GA,30558,Combination Grocery/Other,2,Small retail,4,0,1,1,1,1,1,1,1,1,1,1,2009,2018,-83.56076,34.25106,usda,NA,NA,CO,L201754,13
Dollar General 11311,st_184324,142,Main St,NA,Milner,GA,30257,Combination Grocery/Other,2,Small retail,4,0,1,1,1,1,1,1,1,1,1,1,2009,2018,-84.19596,33.11249,usda,NA,NA,CO,L201764,13
Dollar General 11313,st_180103,9632,Jones St,NA,Sparta,GA,31087,Combination Grocery/Other,2,Small retail,4,0,1,1,1,1,1,1,1,1,1,1,2009,2018,-82.97673,33.2779,usda,NA,NA,CO,L201766,13
Dollar General 11325,st_217150,4061,Anneewakee Rd,NA,Douglasville,GA,30135,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-84.70112,33.69269,usda,NA,NA,CO,L201778,13
Dollar General 11339,st_192545,113,Phelps Rd SE,NA,Dalton,GA,30720,Combination Grocery/Other,2,Small retail,4,0,1,1,1,1,1,1,1,1,1,1,2009,2018,-84.98711,34.6926,usda,NA,NA,CO,L201792,13
Dollar General 11363,st_184309,1316,Cassville Rd NW,NA,Cartersville,GA,30120,Combination Grocery/Other,2,Small retail,4,0,1,1,1,1,1,1,1,1,1,1,2009,2018,-84.85647,34.22892,usda,NA,NA,CO,L201816,13
Dollar General 11371,st_185866,8532,Lakewood Hwy,NA,Mineral Bluff,GA,30559,Combination Grocery/Other,2,Small retail,4,0,1,1,1,1,1,1,1,1,1,1,2009,2018,-84.27742,34.91461,usda,NA,NA,CO,L201824,13
Dollar General 11374,st_197349,1910,Jodeco Rd,NA,Stockbridge,GA,30281,Combination Grocery/Other,2,Small retail,4,0,1,1,1,1,1,1,1,1,1,1,2009,2018,-84.23322,33.48435,usda,NA,NA,CO,L201826,13
Dollar General 11403,st_197601,579,S Talbotton St,NA,Greenville,GA,30222,Combination Grocery/Other,2,Small retail,4,0,1,1,1,1,1,1,1,1,1,1,2009,2018,-84.71122,33.0242,usda,NA,NA,CO,L201850,13
Dollar General 11417,st_192557,10734,Highway 36,NA,Covington,GA,30014,Combination Grocery/Other,2,Small retail,4,0,1,1,1,1,1,1,1,1,1,1,2009,2018,-83.84916,33.55727,usda,NA,NA,CO,L201863,13
Dollar General 11457,st_187847,511,N Glenwood Ave,NA,Dalton,GA,30721,Combination Grocery/Other,2,Small retail,4,0,1,1,1,1,1,1,1,1,1,1,2009,2018,-84.9647,34.77878,usda,NA,NA,CO,L201899,13
Dollar General 11522,st_197338,8949,US Highway 82,NA,Alapaha,GA,31622,Combination Grocery/Other,2,Small retail,4,0,1,1,1,1,1,1,1,1,1,1,2009,2018,-83.2263,31.38754,usda,NA,NA,CO,L201962,13
Dollar General 11541,st_197350,2400,GA Highway 127,NA,Kathleen,GA,31047,Combination Grocery/Other,2,Small retail,4,0,1,1,1,1,1,1,1,1,1,1,2009,2018,-83.66135,32.50566,usda,NA,NA,CO,L201978,13
Dollar General 11563,st_197351,306,N Washington Ave,NA,Talbotton,GA,31827,Combination Grocery/Other,2,Small retail,4,0,1,1,1,1,1,1,1,1,1,1,2009,2018,-84.54,32.68237,usda,NA,NA,CO,L201998,13
Dollar General 11581,st_206159,6525,US Highway 84,NA,Patterson,GA,31557,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-82.13863,31.38872,usda,NA,NA,CO,L202016,13
Dollar General 11587,st_205791,5380,Columbia Rd,NA,Grovetown,GA,30813,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-82.21742,33.51146,usda,NA,NA,CO,L202022,13
Dollar General 11602,st_206239,2481,Highway 81 SW,NA,Covington,GA,30014,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-83.8526,33.74323,usda,NA,NA,CO,L202038,13
Dollar General 11607,st_212472,3664,Madison Hwy,NA,Valdosta,GA,31601,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-83.2762,30.74608,usda,NA,NA,CO,L202043,13
Dollar General 11619,st_204139,9181,W Highway 136,NA,Chickamauga,GA,30707,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-85.39188,34.80767,usda,NA,NA,CO,L202056,13
Dollar General 11642,st_206240,2966,N Columbia St,NA,Milledgeville,GA,31061,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-83.28353,33.17414,usda,NA,NA,CO,L202078,13
Dollar General 11650,st_212305,135,W Broad Ave,NA,Whigham,GA,39897,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-84.32533,30.88335,usda,NA,NA,CO,L202086,13
Dollar General 11676,st_212470,2410,Highway 41,NA,Ringgold,GA,30736,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-85.16713,34.96046,usda,NA,NA,CO,L202109,13
Dollar General 11692,st_215117,2401,Liberty Expy SE,NA,Albany,GA,31705,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-84.1181,31.46398,usda,NA,NA,CO,L202124,13
Dollar General 11712,st_212478,391,Grandis Heights Cir,NA,Clarkesville,GA,30523,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-83.43479,34.65847,usda,NA,NA,CO,L202141,13
Dollar General 11736,st_215121,4817,Main St E,NA,Hoboken,GA,31542,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-82.12882,31.18128,usda,NA,NA,CO,L202162,13
Dollar General 11739,st_207061,15140,Post Road North,NA,Waynesville,GA,31566,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-81.76031,31.23277,usda,NA,NA,CO,L202165,13
Dollar General 11749,st_207060,116,Chatham St,NA,Oglethorpe,GA,31068,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-84.06093,32.2938,usda,NA,NA,CO,L202175,13
Dollar General 11759,st_212353,19850,Hwy 84 E,NA,Boston,GA,31626,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-83.79992,30.79902,usda,NA,NA,CO,L202185,13
Dollar General 11776,st_212456,5267,Gainesville Hwy,NA,Blairsville,GA,30512,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-83.89587,34.80025,usda,NA,NA,CO,L202200,13
Dollar General 11903,st_219644,1075,Tunnell Hill Varnell Rd,NA,Dalton,GA,30721,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-84.97498,34.89402,usda,NA,NA,CO,L202317,13
Dollar General 11911,st_233132,164,S Main St,NA,Luthersville,GA,30251,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-84.74213,33.19897,usda,NA,NA,CO,L202324,13
Dollar General 11925,st_227183,5025,Highway 441,NA,Nicholson,GA,30565,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-83.433,34.11486,usda,NA,NA,CO,L202336,13
Dollar General 11950,st_225239,7,Page St,NA,Clayton,GA,30525,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-83.38668,34.91965,usda,NA,NA,CO,L202359,13
Dollar General 11968,st_232864,17139,S Highland Ave,NA,Arlington,GA,39813,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-84.72347,31.43301,usda,NA,NA,CO,L202375,13
Dollar General 11983,st_245515,710,Six Flags Dr,NA,Austell,GA,30168,Combination Grocery/Other,2,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-84.57571,33.77864,usda,NA,NA,CO,L202389,13
Dollar General 11985,st_233612,34185,Highway 19 N,NA,Meigs,GA,31765,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-84.08047,31.07734,usda,NA,NA,CO,L202391,13
DOLLAR GENERAL 1199,st_146144,2676,Spring Place Smyrna Rd,NA,Chatsworth,GA,30705,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-84.8179,34.75504,usda,NA,NA,CO,L202395,13
Dollar General 11996,st_225260,915,Euharlee Rd,NA,Cartersville,GA,30120,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-84.91252,34.14798,usda,NA,NA,CO,L202402,13
Dollar General 12031,st_215123,2100,Lawrenceville Suwanee Rd,NA,Suwanee,GA,30024,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-84.04036,34.00221,usda,NA,NA,CO,L202416,13
Dollar General 12032,st_219645,2552,Wesley Chapel Rd,NA,Decatur,GA,30035,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-84.2165,33.71375,usda,NA,NA,CO,L202417,13
Dollar General 12039,st_240673,5941,Hwy 133 South,NA,Berlin,GA,31768,Combination Grocery/Other,2,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-83.62006,31.07244,usda,NA,NA,CO,L202422,13
Dollar General 12045,st_233609,116,Warren St,NA,Gibson,GA,30810,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-82.59535,33.23491,usda,NA,NA,CO,L202429,13
Dollar General 12054,st_240666,4716,US Highway 82 W,NA,Ty Ty,GA,31795,Combination Grocery/Other,2,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-83.65257,31.4716,usda,NA,NA,CO,L202437,13
DOLLAR GENERAL 1206,st_146532,1460,Atlanta Hwy,NA,Auburn,GA,30011,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-83.83532,34.01197,usda,NA,NA,CO,L202442,13
Dollar General 12087,st_243880,3230,Hwy 155 South,NA,Locust Grove,GA,30248,Combination Grocery/Other,2,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-84.17926,33.35087,usda,NA,NA,CO,L202467,13
Dollar General 12105,st_233613,77,E Main St,NA,Adrian,GA,31002,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-82.66403,32.55098,usda,NA,NA,CO,L202485,13
Dollar General 12117,st_232868,4628,Ogeechee Rd,NA,Savannah,GA,31405,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-81.17569,32.04588,usda,NA,NA,CO,L202496,13
Dollar General 12134,st_241477,2797,Emery Rd,NA,Macon,GA,31217,Combination Grocery/Other,2,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-83.57794,32.83993,usda,NA,NA,CO,L202512,13
Dollar General 12139,st_245507,16,Roper Rd,NA,Canon,GA,30520,Combination Grocery/Other,2,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-83.11226,34.34679,usda,NA,NA,CO,L202516,13
Dollar General 12140,st_233603,30,Big Creek Rd,NA,Ellijay,GA,30536,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-84.40916,34.65227,usda,NA,NA,CO,L202518,13
Dollar General 12146,st_225274,5747,Bells Ferry Rd,NA,Acworth,GA,30102,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-84.58083,34.0913,usda,NA,NA,CO,L202522,13
Dollar General 12159,st_230948,10839,Highway 301 S,NA,Statesboro,GA,30458,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-81.82202,32.39548,usda,NA,NA,CO,L202536,13
Dollar General 12163,st_232866,3540,Highway 81 E,NA,McDonough,GA,30252,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-84.0368,33.43657,usda,NA,NA,CO,L202541,13
Dollar General 12190,st_224036,8446,Highway 85,NA,Jonesboro,GA,30238,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-84.42275,33.52489,usda,NA,NA,CO,L038741,13
Dollar General 12192,st_227196,2275,Browns Bridge Rd,NA,Gainesville,GA,30501,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-83.85334,34.28004,usda,NA,NA,CO,L038313,13
Dollar General 12233,st_225275,1941,Auburn Rd,NA,Dacula,GA,30019,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-83.92818,34.04923,usda,NA,NA,CO,L037396,13
Dollar General 12309,st_227768,5216,Jonesboro Rd,NA,Morrow,GA,30260,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-84.34853,33.61263,usda,NA,NA,CO,L202668,13
Dollar General 12311,st_227760,3492,Washington Rd,NA,Atlanta,GA,30344,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-84.47637,33.66013,usda,NA,NA,CO,L202671,13
Dollar General 12313,st_225251,43,W Montgomery Xrds Spc,NA,Savannah,GA,31406,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-81.12562,31.99886,usda,NA,NA,CO,L202673,13
Dollar General 12335,st_230950,1334,Damascus Cir,NA,Blue Ridge,GA,30513,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-84.38059,34.92133,usda,NA,NA,CO,L202696,13
Dollar General 12362,st_248289,2622,Irwinton Rd,NA,Milledgeville,GA,31061,Combination Grocery/Other,2,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-83.23591,33.03618,usda,NA,NA,CO,L202722,13
Dollar General 12371,st_227763,1005,Brentwood Pkwy,NA,Stockbridge,GA,30281,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-84.26682,33.52658,usda,NA,NA,CO,L202729,13
Dollar General 12398,st_243771,102,Robins Dr NE,NA,Milledgeville,GA,31061,Combination Grocery/Other,2,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-83.16531,33.08073,usda,NA,NA,CO,L202754,13
Dollar General 12416,st_243850,35,Highway 254,NA,Cleveland,GA,30528,Combination Grocery/Other,2,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-83.64258,34.57397,usda,NA,NA,CO,L202772,13
Dollar General 12430,st_243772,27,Hilltop Rd,NA,Roopville,GA,30170,Combination Grocery/Other,2,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-85.1245,33.46173,usda,NA,NA,CO,L202783,13
Dollar General 12431,st_233642,100,Smyrna Ramhurst Rd,NA,Chatsworth,GA,30705,Combination Grocery/Other,2,Small retail,4,0,0,1,1,1,1,1,1,1,1,1,2010,2018,-84.78081,34.72886,usda,NA,NA,CO,L202784,13
Dollar General 12439,st_258446,3727,Noel C Conway Rd,NA,Port Wentworth,GA,31407,Combination Grocery/Other,2,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-81.16148,32.14734,usda,NA,NA,CO,L202790,13
Dollar General 12446,st_251532,200,Colquitt St,NA,Lagrange,GA,30241,Combination Grocery/Other,2,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-85.02299,33.02819,usda,NA,NA,CO,L202796,13
Dollar General 12473,st_245510,2549,Deans Bridge Rd,NA,Augusta,GA,30906,Combination Grocery/Other,2,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-82.0194,33.44215,usda,NA,NA,CO,L202823,13
Dollar General 12496,st_243877,3407,Napier Ave,NA,Macon,GA,31204,Combination Grocery/Other,2,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-83.68659,32.84131,usda,NA,NA,CO,L039351,13
Dollar General 12499,st_255895,1804,Martin Luther King Jr Dr,NA,Albany,GA,31701,Combination Grocery/Other,2,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-84.15508,31.55582,usda,NA,NA,CO,L202843,13
Dollar General 12508,st_249014,225,N Main St,NA,Collins,GA,30421,Combination Grocery/Other,2,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-82.11018,32.17949,usda,NA,NA,CO,L202849,13
Dollar General 12521,st_248291,2646,Candler Rd,NA,Gainesville,GA,30507,Combination Grocery/Other,2,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-83.78181,34.21125,usda,NA,NA,CO,L202856,13
Dollar General 12540,st_252695,980,N Indian Creek Dr,NA,Clarkston,GA,30021,Combination Grocery/Other,2,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-84.24036,33.80595,usda,NA,NA,CO,L202874,13
Dollar General 12569,st_248286,2056,US Highway 441 S,NA,Dublin,GA,31021,Combination Grocery/Other,2,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-82.92781,32.49701,usda,NA,NA,CO,L202901,13
DOLLAR GENERAL 1257,st_151278,4388,Washington Rd,NA,Evans,GA,30809,Combination Grocery/Other,2,Small retail,4,1,1,1,1,1,1,1,1,1,1,1,2008,2018,-82.13508,33.54169,usda,NA,NA,CO,L202902,13
Dollar General 12577,st_261000,120,Main St,NA,Irwinton,GA,31042,Combination Grocery/Other,2,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-83.17066,32.814,usda,NA,NA,CO,L202909,13
Dollar General 12581,st_241474,989,Athens Hwy,NA,Loganville,GA,30052,Combination Grocery/Other,2,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-83.95755,33.86178,usda,NA,NA,CO,L202914,13
Dollar General 12586,st_243774,2105,S Cobb Dr SE,NA,Smyrna,GA,30080,Combination Grocery/Other,2,Small retail,4,0,0,0,1,1,1,1,1,1,1,1,2011,2018,-84.54111,33.90145,usda,NA,NA,CO,L202919,13
